listing_id,area_sqm,rooms,price_cold,lv95_east,lv95_north,population
8350,50,2.0,830,2755385.5,1204525.375,8.0
8351,100,4.0,1750,2720729.0,1096698.875,
8353,48,2.0,1300,2611531.75,1268711.875,297.0
8354,50,2.0,810,2554320.75,1216669.5,87.0
8355,95,3.0,2600,2684668.25,1253067.875,143.0
8356,39,1.0,830,2559175.25,1203503.375,84.0
8357,28,1.0,2000,2609739.5,1266570.625,91.0
8358,53,2.0,1250,2565440.0,1192639.375,
8359,34,1.0,1080,2765043.5,1253553.5,90.0
8360,84,3.0,1610,2630442.25,1269583.0,19.0
8361,65,2.0,1690,2603294.5,1203043.375,40.0
8362,43,2.0,1350,2576778.0,1184763.125,85.0
8363,170,5.0,3900,2785674.5,1195260.0,16.0
8364,70,3.0,1190,2558807.5,1204146.5,81.0
8366,60,2.0,1220,2721384.75,1258197.875,55.0
8367,66,2.0,1270,2589247.5,1193806.75,84.0
8368,87,3.0,1740,2642166.75,1256644.875,6.0
8369,48,3.0,1300,2702422.5,1113700.75,65.0
8370,31,1.0,910,2710446.25,1115303.375,105.0
8371,139,2.0,2700,2760773.25,1189216.625,4.0
8372,160,6.0,4540,2611734.0,1268036.5,102.0
8373,61,2.0,1520,2624292.5,1257821.75,72.0
8374,79,4.0,1370,2736733.75,1252719.0,34.0
8375,107,5.0,2400,2558387.0,1204321.625,107.0
8376,11,1.0,800,2602677.5,1127585.875,51.0
8377,99,4.0,1480,2634585.75,1126948.125,157.0
8378,71,1.0,1015,2632380.75,1242992.875,80.0
8379,54,2.0,1460,2626792.5,1267211.0,125.0
8380,125,5.0,3200,2628182.75,1256680.75,93.0
8381,100,4.0,1930,2722065.5,1258317.625,47.0
8382,75,2.0,1350,2723372.0,1077990.5,47.0
8383,96,5.0,1730,2753959.0,1226138.875,10.0
8384,81,4.0,1450,2744079.0,1255662.75,42.0
8385,110,4.0,1300,2699740.5,1115752.5,46.0
8386,128,4.0,2450,2509500.25,1142010.75,209.0
8387,59,2.0,1430,2577985.25,1185522.25,65.0
8388,100,3.0,3000,2543390.0,1151950.0,35.0
8390,71,2.0,1600,2687879.0,1245064.75,19.0
8391,61,2.0,1680,2535645.5,1152254.125,334.0
8392,66,2.0,1370,2727287.0,1254821.5,82.0
8393,48,2.0,1420,2537497.75,1154634.25,194.0
8394,44,2.0,1870,2600835.75,1199767.25,299.0
8395,106,5.0,2430,2527350.0,1152000.0,23.0
8396,25,2.0,1290,2695078.0,1245010.625,119.0
8397,100,4.0,1840,2614345.5,1178172.25,103.0
8398,49,2.0,1110,2606940.0,1126232.0,96.0
8399,70,4.0,1590,2706929.25,1236042.875,37.0
8401,105,4.0,2075,2707107.25,1232068.0,57.0
8402,111,4.0,2035,2710730.5,1269152.25,22.0
8403,158,4.0,5400,2503014.0,1117875.375,166.0
8404,75,3.0,1680,2614171.5,1266377.375,113.0
8405,90,3.0,1580,2613701.5,1263607.875,
8406,90,3.0,1980,2655480.25,1185156.25,
8407,81,3.0,1480,2598484.5,1227614.0,74.0
8408,115,4.0,2300,2579669.75,1184230.125,92.0
8409,102,4.0,3450,2501410.0,1115208.625,
8410,130,4.0,2300,2590547.75,1121864.625,40.0
8411,23,1.0,1860,2500948.0,1117400.125,110.0
8412,55,2.0,990,2610085.5,1267541.875,211.0
8413,100,3.0,1650,2575518.75,1182209.125,14.0
8414,107,5.0,2480,2555983.75,1144694.625,101.0
8415,114,4.0,1967,2558531.5,1204298.625,81.0
8416,73,4.0,1590,2562328.25,1185947.375,114.0
8418,66,3.0,1400,2597779.5,1199165.875,45.0
8419,63,2.0,950,2553803.0,1200600.375,282.0
8420,38,1.0,1610,2685488.75,1238515.5,146.0
8421,170,5.0,2450,2717574.75,1259622.75,62.0
8422,72,3.0,1150,2718765.0,1129131.0,23.0
8423,40,2.0,850,2709627.75,1115441.5,80.0
8424,115,4.0,1950,2723463.25,1246495.625,46.0
8425,90,3.0,1300,2566738.25,1222411.125,123.0
8426,65,2.0,940,2761215.0,1260514.125,37.0
8427,90,3.0,5400,2703324.0,1112059.0,17.0
8428,50,2.0,1050,2714319.25,1176164.5,22.0
8429,81,3.0,1400,2746618.5,1254444.0,231.0
8430,76,3.0,2720,2697307.5,1261811.75,46.0
8431,60,3.0,830,2754165.75,1260358.0,76.0
8432,70,2.0,1200,2593772.25,1120076.125,45.0
8433,48,3.0,1390,2563033.25,1129885.125,119.0
8434,66,3.0,1735,2579669.75,1184230.125,92.0
8435,40,1.0,1688,2692034.0,1229381.0,3.0
8436,108,4.0,2130,2696151.0,1269956.375,50.0
8437,180,6.0,4997,2604138.75,1187428.875,3.0
8438,96,4.0,1670,2669485.0,1255032.5,72.0
8439,85,3.0,1445,2558332.0,1178934.5,64.0
8440,94,4.0,1450,2748244.0,1256326.75,97.0
8441,124,4.0,2055,2722367.5,1258374.25,173.0
8442,25,1.0,750,2629461.75,1260455.0,32.0
8443,103,4.0,950,2566751.25,1249200.375,
8444,81,2.0,3700,2681027.5,1247158.125,283.0
8445,147,5.0,3660,2602884.0,1200416.25,
8447,80,4.0,1086,2739921.75,1250399.0,101.0
8448,120,4.0,2900,2527134.5,1152139.875,31.0
8449,86,3.0,1690,2606290.5,1126330.875,96.0
8450,97,4.0,2380,2665675.0,1211143.75,152.0
8451,84,4.0,1510,2726428.25,1269671.625,197.0
8452,80,3.0,1190,2718153.25,1135012.875,
8453,42,3.0,1832,2500224.25,1118679.125,351.0
8455,68,3.0,1900,2555266.25,1136873.875,10.0
8456,59,2.0,1250,2630034.75,1234549.25,42.0
8457,80,3.0,2600,2680681.25,1262392.375,25.0
8458,60,3.0,2100,2499313.0,1119031.25,566.0
8459,60,2.0,1050,2689786.0,1153724.75,78.0
8460,50,2.0,1250,2560125.0,1204717.625,70.0
8461,91,3.0,1550,2614660.0,1136928.875,15.0
8462,128,3.0,2700,2559432.5,1143123.25,41.0
8463,33,1.0,2900,2499433.5,1116164.625,381.0
8464,62,3.0,1230,2563351.0,1206007.875,32.0
8465,51,2.0,1330,2620337.0,1263544.25,200.0
8466,50,2.0,625,2548057.5,1211451.125,68.0
8467,24,1.0,1503,2496897.25,1119501.375,
8468,30,1.0,800,2781804.0,1185270.375,17.0
8469,88,4.0,1670,2743913.5,1217292.375,29.0
8471,76,3.0,1870,2612032.25,1266707.625,50.0
8472,48,2.0,1695,2538329.75,1152377.25,23.0
8473,58,2.0,2680,2679025.25,1248576.5,54.0
8474,41,1.0,1400,2660886.0,1244376.125,82.0
8475,85,3.0,2045,2507587.25,1138630.0,135.0
8477,106,3.0,1980,2686387.75,1264139.625,42.0
8478,70,2.0,1340,2634642.0,1216098.375,
8479,49,2.0,1515,2717580.0,1259827.0,94.0
8480,132,4.0,2410,2635382.0,1239632.375,8.0
8481,60,2.0,1250,2531708.5,1151740.125,116.0
8482,89,3.0,1325,2613697.25,1263534.875,183.0
8483,62,2.0,1550,2616761.75,1263877.75,117.0
8484,82,2.0,1140,2756007.75,1259866.25,25.0
8485,129,4.0,1750,2562054.0,1124560.625,95.0
8486,55,2.0,1100,2734999.0,1276697.0,7.0
8487,55,2.0,885,2574125.25,1161402.625,15.0
8488,93,3.0,2830,2542060.25,1150448.75,117.0
8489,109,4.0,2900,2602692.0,1198710.5,23.0
8490,73,4.0,2112,2496373.25,1112714.75,37.0
8491,80,3.0,1320,2706466.0,1114912.25,106.0
8492,115,4.0,1990,2753359.25,1260701.0,86.0
8493,106,3.0,2200,2752185.75,1212407.375,30.0
8494,84,3.0,1430,2581594.75,1189312.125,28.0
8495,87,3.0,2175,2759838.75,1190802.375,106.0
8496,40,2.0,1150,2747383.5,1255368.75,124.0
8497,105,4.0,1610,2626930.0,1240467.125,6.0
8498,70,3.0,1260,2585404.0,1219237.75,88.0
8499,50,2.0,1230,2615244.25,1269221.125,87.0
8500,91,3.0,1140,2635175.75,1251959.125,47.0
8501,32,1.0,1160,2704926.0,1113692.25,269.0
8502,50,2.0,1200,2647039.0,1225840.375,23.0
8503,52,3.0,1480,2740970.25,1217032.625,3.0
8504,84,3.0,1400,2719952.0,1259960.625,126.0
8505,104,4.0,1620,2685773.25,1265390.125,120.0
8506,75,3.0,1990,2717142.0,1279937.25,
8507,100,4.0,1730,2662184.75,1260775.5,195.0
8508,99,4.0,1510,2714745.25,1109245.875,95.0
8509,85,3.0,1499,2614860.75,1268445.625,49.0
8511,92,3.0,1495,2595096.25,1226303.5,
8512,64,3.0,1540,2608192.25,1261232.5,116.0
8513,107,4.0,1950,2590510.0,1213795.0,49.0
8514,69,2.0,1500,2601453.0,1200427.25,168.0
8515,75,3.0,1600,2818550.0,1187007.5,29.0
8516,42,1.0,1522,2702727.0,1242403.625,232.0
8517,95,3.0,1650,2531215.0,1175330.0,5.0
8518,61,3.0,1500,2613019.75,1263830.125,41.0
8519,120,4.0,10714,2602402.5,1127692.375,27.0
8520,230,5.0,5500,2500339.25,1115618.75,246.0
8522,146,5.0,5600,2498352.75,1118165.25,118.0
8523,150,6.0,5300,2504357.5,1116484.125,119.0
8524,90,3.0,2680,2691660.75,1233335.875,
8526,99,2.0,3930,2686054.5,1245325.0,91.0
8527,120,3.0,4100,2682371.25,1251517.625,64.0
8530,15,1.0,1000,2696389.5,1262294.25,89.0
8531,102,4.0,2135,2575083.25,1182450.75,79.0
8532,64,2.0,1340,2755326.25,1221494.625,62.0
8533,104,4.0,1950,2745873.75,1254064.25,27.0
8534,77,3.0,1950,2554018.5,1146007.25,187.0
8535,61,3.0,2090,2680265.75,1247493.125,163.0
8536,17,1.0,700,2622354.5,1259498.625,169.0
8537,215,4.0,6500,2714531.25,1093306.875,47.0
8538,40,2.0,1410,2496799.25,1119122.75,
8539,43,2.0,1340,2576778.0,1184763.125,85.0
8540,48,1.0,1140,2746747.5,1255486.0,107.0
8541,110,4.0,2300,2668735.25,1231459.5,19.0
8542,71,3.0,1510,2578020.0,1183401.25,63.0
8543,125,4.0,2030,2701217.5,1262269.75,64.0
8544,120,4.0,4250,2536025.0,1157074.0,30.0
8545,51,2.0,760,2552807.5,1216357.125,66.0
8547,55,2.0,1090,2722604.5,1118136.125,89.0
8548,104,4.0,3000,2665312.25,1211487.125,206.0
8549,87,4.0,1210,2585098.25,1226974.75,55.0
8550,62,2.0,1000,2552857.0,1216221.0,114.0
8551,25,1.0,1681,2499758.25,1117437.125,195.0
8552,80,3.0,2450,2525413.5,1151287.5,38.0
8553,109,4.0,2660,2662652.0,1211215.125,141.0
8554,38,1.0,1310,2610229.25,1268733.125,259.0
8555,35,2.0,1170,2664442.5,1212145.125,29.0
8556,154,6.0,5000,2500285.0,1118981.625,382.0
8557,75,2.0,1280,2593529.5,1245797.25,16.0
8558,71,4.0,1240,2746747.5,1255486.0,107.0
8559,140,5.0,3000,2553563.75,1147451.0,37.0
8560,91,3.0,1290,2723106.0,1078996.625,96.0
8561,97,3.0,1800,2518427.0,1173989.125,52.0
8562,57,2.0,1210,2668256.25,1236400.375,22.0
8563,77,2.0,1750,2635037.75,1245565.125,55.0
8565,83,2.0,3000,2685266.25,1252152.625,146.0
8566,62,3.0,980,2552044.5,1215956.625,141.0
8567,33,1.0,790,2730858.25,1278506.375,62.0
8568,63,3.0,1450,2612708.5,1263802.25,132.0
8569,75,3.0,1370,2706362.0,1114651.0,95.0
8570,45,3.0,980,2699549.75,1111123.875,39.0
8571,78,3.0,1070,2616412.25,1207369.875,36.0
8572,26,1.0,840,2561247.0,1204382.125,27.0
8573,85,3.0,755,2546685.0,1211038.625,56.0
8574,72,2.0,1345,2635676.5,1243542.0,62.0
8575,60,3.0,1200,2612825.0,1239750.0,10.0
8576,20,2.0,1200,2556889.0,1203495.0,54.0
8577,70,4.0,1000,2572763.0,1250771.0,3.0
8578,102,4.0,1590,2561174.75,1204698.5,183.0
8579,48,2.0,980,2592725.75,1246010.625,123.0
8581,43,2.0,1000,2754235.0,1260761.75,121.0
8582,90,3.0,1090,2706620.25,1279885.375,112.0
8583,48,2.0,1800,2666357.5,1208048.625,152.0
8584,61,3.0,2750,2536471.75,1152372.75,57.0
8585,45,2.0,1175,2536372.75,1153993.5,242.0
8587,68,3.0,1250,2590420.0,1213245.625,81.0
8588,14,1.0,950,2696052.0,1261313.625,18.0
8589,55,2.0,1240,2653416.0,1254360.375,44.0
8590,24,1.0,800,2610428.0,1268344.5,283.0
8591,122,4.0,3100,2538271.25,1154304.5,270.0
8592,89,3.0,1330,2559077.5,1203899.375,109.0
8593,56,2.0,1180,2620246.75,1263506.875,86.0
8595,60,2.0,1100,2719410.5,1100510.0,26.0
8596,64,3.0,1600,2537930.75,1153635.625,287.0
8597,40,2.0,1800,2501456.5,1117291.0,246.0
8598,104,3.0,1700,2667370.0,1255411.875,65.0
8599,60,2.0,1300,2571701.75,1211650.625,64.0
8601,93,3.0,2170,2699219.75,1220253.625,94.0
8602,70,3.0,1260,2730649.25,1254809.75,
8604,53,1.0,990,2626745.75,1267141.25,226.0
8605,75,4.0,1023,2554080.25,1217300.875,110.0
8606,112,3.0,1650,2571667.25,1214665.625,43.0
8607,53,2.0,2900,2538225.5,1152120.5,174.0
8608,25,1.0,2250,2539631.0,1153130.5,145.0
8609,75,2.0,2150,2601463.0,1199697.375,196.0
8610,56,2.0,990,2766650.25,1257457.75,132.0
8611,60,2.0,1240,2757429.5,1257304.0,75.0
8612,120,4.0,1390,2608093.5,1249521.75,10.0
8613,106,4.0,2270,2753863.75,1189011.75,45.0
8614,50,2.0,1200,2571081.75,1162479.25,119.0
8615,120,5.0,4900,2498641.25,1119398.625,307.0
8616,84,3.0,1915,2665730.5,1256752.125,
8617,75,3.0,1440,2562829.25,1205894.5,57.0
8618,54,2.0,1100,2720929.75,1126550.625,29.0
8619,105,5.0,2900,2602256.0,1198718.5,99.0
8620,162,6.0,5850,2499313.0,1119031.25,566.0
8621,79,2.0,1525,2734489.5,1181722.5,35.0
8622,72,3.0,7500,2503552.25,1116946.625,72.0
8623,64,3.0,1120,2528400.5,1186130.875,43.0
8625,52,3.0,800,2764042.0,1256983.625,9.0
8626,30,1.0,900,2618894.5,1262905.25,129.0
8627,40,2.0,1300,2495794.0,1119242.25,119.0
8628,25,1.0,1440,2683331.5,1261324.25,7.0
8629,68,3.0,1386,2624615.75,1266427.5,143.0
8630,81,3.0,4490,2681417.0,1247623.875,250.0
8631,53,2.0,900,2722723.25,1077660.75,33.0
8632,76,3.0,690,2547290.75,1211684.375,27.0
8634,100,4.0,2030,2612700.0,1263841.0,132.0
8635,14,1.0,700,2719754.0,1080954.25,105.0
8636,129,4.0,2900,2538416.0,1152724.5,242.0
8637,109,3.0,2700,2607812.25,1264264.75,
8638,200,6.0,6800,2499758.25,1117437.125,195.0
8639,155,5.0,3275,2538673.25,1152172.5,115.0
8640,95,4.0,1200,2660467.25,1273621.875,18.0
8641,80,4.0,1650,2620916.0,1261672.125,135.0
8642,81,3.0,1700,2600657.75,1125132.25,36.0
8643,50,2.0,1350,2607075.5,1228589.625,44.0
8644,40,2.0,870,2726037.0,1121214.875,56.0
8645,80,3.0,2790,2515437.0,1146093.125,39.0
8646,64,2.0,1020,2765292.5,1253888.75,101.0
8647,79,3.0,2170,2699413.25,1262733.5,67.0
8648,110,3.0,1625,2609263.5,1228393.5,65.0
8649,110,4.0,3700,2699593.75,1229046.0,53.0
8650,75,3.0,2520,2666617.25,1210529.5,16.0
8651,123,4.0,2900,2646854.5,1250018.875,166.0
8652,104,4.0,4300,2683038.25,1249625.375,165.0
8653,93,3.0,1900,2590038.75,1120238.875,12.0
8654,74,3.0,850,2536923.0,1195732.875,31.0
8655,40,2.0,1020,2554546.25,1199337.25,78.0
8656,97,4.0,2050,2664533.5,1210927.0,93.0
8657,97,3.0,4200,2681510.75,1249074.375,
8658,115,3.0,1600,2713277.25,1097299.25,
8659,35,1.0,850,2761816.5,1259105.625,6.0
8660,103,3.0,2060,2662260.5,1211475.5,17.0
8661,110,4.0,1862,2581736.75,1188232.125,98.0
8662,72,3.0,1328,2724202.75,1240712.125,89.0
8663,45,2.0,1590,2604510.75,1129736.25,9.0
8664,51,3.0,2020,2499467.25,1118258.25,354.0
8665,112,3.0,1500,2693529.75,1279703.125,
8667,68,3.0,1200,2756080.5,1257505.625,28.0
8668,96,3.0,2030,2571694.75,1174539.625,
8669,90,3.0,1750,2657767.25,1254870.375,121.0
8670,94,4.0,1380,2746747.5,1255486.0,107.0
8671,64,3.0,1200,2633812.0,1246311.125,40.0
8672,62,2.0,1790,2676241.5,1236515.0,34.0
8673,59,2.0,1670,2745284.5,1253322.125,128.0
8675,100,3.0,2519,2686993.75,1245887.875,98.0
8676,32,1.0,1100,2682926.25,1251127.375,53.0
8677,73,3.0,1090,2701934.5,1113924.5,49.0
8678,42,1.0,850,2753338.75,1188327.25,75.0
8679,125,4.0,2700,2693889.75,1231208.375,43.0
8680,110,3.0,1545,2623265.5,1258625.75,77.0
8681,20,1.0,1050,2699687.25,1248939.75,149.0
8683,65,2.0,800,2623890.0,1257879.5,87.0
8684,30,1.0,1050,2579812.75,1116163.25,27.0
8685,58,3.0,775,2592951.0,1245902.75,114.0
8686,110,5.0,1950,2661907.75,1269467.5,24.0
8687,73,3.0,1300,2766611.5,1257613.375,91.0
8689,40,1.0,900,2717800.5,1097431.375,282.0
8690,60,2.0,1780,2603498.5,1129364.125,51.0
8691,100,4.0,1627,2656647.25,1241189.25,55.0
8692,86,1.0,1600,2769008.25,1188545.0,20.0
8693,28,1.0,750,2580472.75,1113525.75,19.0
8695,160,4.0,3000,2578750.5,1181044.25,17.0
8696,82,3.0,1950,2561477.5,1205167.625,305.0
8698,52,2.0,1630,2502783.5,1139590.625,59.0
8699,99,4.0,2687,2536620.25,1152898.625,171.0
8700,94,3.0,2045,2754507.75,1189337.625,68.0
8701,100,3.0,1500,2613497.25,1212286.75,15.0
8702,93,4.0,1400,2568081.75,1190992.5,150.0
8704,102,4.0,2330,2610857.5,1267224.5,169.0
8705,142,3.0,2385,2677955.5,1233232.375,56.0
8706,109,4.0,2735,2670533.0,1252679.125,176.0
8707,91,4.0,2966,2495465.25,1121290.75,216.0
8708,100,3.0,3950,2536025.0,1157074.0,30.0
8709,88,3.0,2045,2694229.25,1262802.75,43.0
8710,58,3.0,1550,2539345.0,1154101.25,82.0
8711,55,2.0,1470,2595769.25,1199655.5,3.0
8712,90,3.0,1670,2707651.75,1115302.625,35.0
8713,71,2.0,1745,2688711.25,1249705.125,142.0
8714,68,3.0,1210,2633138.0,1239206.25,83.0
8715,91,3.0,955,2574684.5,1230417.0,16.0
8716,61,2.0,1315,2614054.0,1179207.625,85.0
8717,75,4.0,1300,2554541.75,1200290.75,129.0
8718,140,6.0,4900,2500285.5,1123725.875,7.0
8719,32,1.0,970,2560836.0,1205028.75,120.0
8720,93,3.0,975,2553205.0,1217020.125,119.0
8721,65,2.0,1500,2615726.25,1270232.5,80.0
8723,79,3.0,1190,2585853.5,1220163.5,131.0
8724,54,2.0,1200,2544481.25,1213290.875,18.0
8725,84,3.0,1630,2658798.0,1248696.5,6.0
8726,110,4.0,1700,2722926.75,1213131.125,51.0
8727,65,3.0,850,2553473.0,1200386.5,100.0
8728,105,4.0,2200,2555531.25,1146052.625,77.0
8730,52,2.0,1420,2576778.0,1184763.125,85.0
8731,45,1.0,900,2752304.25,1252417.875,62.0
8732,75,3.0,1240,2616550.0,1258376.25,38.0
8733,76,2.0,3200,2684399.25,1248729.75,85.0
8734,112,4.0,2300,2696777.5,1262916.625,168.0
8735,100,4.0,2000,2578606.25,1104376.0,
8736,30,1.0,2250,2682884.25,1248371.25,211.0
8737,96,4.0,1904,2561225.25,1204701.0,255.0
8738,80,4.0,1580,2598147.5,1195345.0,123.0
8739,234,5.0,2500,2617617.5,1214123.875,12.0
8741,60,2.0,780,2554707.25,1217310.375,182.0
8742,115,3.0,2034,2643427.75,1199751.625,30.0
8743,177,3.0,6550,2500735.0,1116017.125,314.0
8744,95,4.0,1860,2701411.75,1247533.625,70.0
8745,38,1.0,3162,2677016.5,1227255.0,4.0
8746,25,1.0,870,2561062.75,1204857.75,83.0
8747,93,5.0,1050,2572763.0,1250771.0,3.0
8748,50,2.0,1080,2606841.25,1125984.375,16.0
8749,85,4.0,1000,2581930.0,1229909.125,84.0
8750,51,2.0,1400,2576778.0,1184763.125,85.0
8751,19,1.0,740,2561284.5,1204625.625,170.0
8752,80,3.0,1350,2713658.0,1114709.75,61.0
8753,60,2.0,2950,2716864.75,1096366.5,154.0
8754,90,1.0,950,2750436.5,1264744.375,101.0
8755,100,3.0,2475,2680611.5,1252962.5,99.0
8756,74,3.0,1550,2577883.75,1183465.5,82.0
8757,77,3.0,1010,2552495.5,1216434.375,109.0
8758,48,2.0,800,2728297.25,1256447.375,92.0
8760,90,3.0,1385,2736664.0,1252444.0,94.0
8761,120,4.0,2140,2742017.5,1252392.75,19.0
8762,53,2.0,1060,2601116.5,1207608.25,47.0
8763,48,2.0,1070,2578317.5,1184540.25,
8764,72,3.0,1350,2579904.75,1111087.75,63.0
8765,76,1.0,3450,2683579.0,1247505.0,249.0
8766,93,4.0,1570,2576393.25,1184274.75,72.0
8767,32,2.0,800,2593521.75,1245806.875,117.0
8768,80,3.0,1200,2747957.5,1265361.125,25.0
8769,84,2.0,2070,2697881.5,1261386.625,63.0
8770,108,4.0,1612,2704131.25,1113896.0,250.0
8771,70,3.0,700,2541882.5,1199152.25,29.0
8772,74,3.0,1170,2553651.75,1216661.375,29.0
8773,54,3.0,1320,2612286.0,1268539.75,256.0
8774,68,3.0,1865,2507454.0,1140958.25,59.0
8775,96,3.0,2590,2727319.5,1280639.625,39.0
8776,67,2.0,2400,2607029.5,1272113.875,
8777,65,3.0,1280,2578090.0,1183046.25,222.0
8778,60,2.0,955,2739311.75,1248782.0,58.0
8779,74,3.0,1460,2612857.75,1258342.75,93.0
8781,68,3.0,1370,2627960.0,1266959.0,
8782,251,7.0,6450,2716959.25,1095986.125,47.0
8783,63,1.0,2960,2682131.5,1245883.5,204.0
8784,128,4.0,2450,2509500.25,1142010.75,209.0
8785,97,3.0,2300,2719595.0,1232982.875,84.0
8786,120,5.0,1600,2709720.25,1259542.875,37.0
8787,64,3.0,1230,2519270.25,1174317.5,58.0
8788,47,2.0,990,2563975.0,1206598.0,135.0
8789,43,1.0,1290,2717373.5,1096924.25,84.0
8790,60,3.0,1050,2568788.25,1133687.5,3.0
8791,60,2.0,1875,2665581.5,1209904.5,72.0
8792,71,3.0,1500,2608144.25,1267172.0,204.0
8793,103,4.0,2888,2646727.0,1248851.125,
8794,57,3.0,850,2566788.75,1222507.0,108.0
8795,63,3.0,920,2626111.75,1228612.75,22.0
8796,52,1.0,1555,2696290.75,1261336.875,304.0
8797,70,3.0,1000,2599244.0,1250100.875,16.0
8798,80,3.0,1790,2578283.75,1180553.875,
8799,64,3.0,1660,2644372.0,1261784.125,3.0
8800,26,1.0,720,2611870.25,1268588.25,330.0
8801,93,3.0,2310,2667863.75,1244476.625,115.0
8802,117,3.0,4590,2690352.5,1242151.125,6.0
8803,42,2.0,760,2724144.5,1077211.125,
8804,80,3.0,1540,2621537.75,1261336.125,
8805,74,4.0,2575,2498352.75,1118165.25,118.0
8806,50,2.0,1400,2614336.5,1175711.875,44.0
8807,64,3.0,1815,2557741.0,1167727.875,
8808,121,4.0,3250,2615932.25,1177467.5,14.0
8809,53,2.0,1260,2577615.75,1184280.0,60.0
8810,84,3.0,1800,2718397.25,1099263.5,101.0
8811,44,2.0,2000,2610101.25,1268209.625,119.0
8812,35,2.0,700,2573173.75,1252538.625,16.0
8813,87,3.0,1800,2626404.0,1226617.75,38.0
8814,109,4.0,2020,2738982.25,1267502.375,18.0
8815,77,3.0,930,2596527.75,1119479.75,6.0
8817,91,3.0,2700,2561472.25,1204475.125,40.0
8818,92,4.0,1485,2561030.25,1184963.125,344.0
8820,57,2.0,1270,2575017.75,1230288.0,35.0
8821,52,2.0,1350,2533471.0,1153598.25,247.0
8822,92,4.0,1790,2603861.5,1201091.875,117.0
8823,140,4.0,4150,2704715.5,1227804.375,4.0
8826,103,4.0,2290,2658532.5,1251971.125,47.0
8828,57,3.0,1150,2754235.0,1260761.75,121.0
8829,150,3.0,5500,2503112.5,1114188.625,32.0
8830,27,1.0,1100,2638268.25,1237745.875,138.0
8831,129,4.0,4050,2671282.75,1243008.875,13.0
8832,176,3.0,7590,2683499.5,1242815.625,43.0
8834,111,4.0,2090,2627938.75,1250834.75,68.0
8835,87,4.0,1810,2614195.5,1267418.875,153.0
8836,65,2.0,2990,2682210.25,1247283.5,185.0
8837,21,1.0,850,2753599.0,1226159.875,42.0
8838,87,2.0,1870,2699639.5,1264105.375,35.0
8839,74,3.0,1490,2690595.25,1263632.0,146.0
8840,38,3.0,1050,2518455.0,1173855.0,38.0
8841,24,,398,2614673.25,1264600.125,213.0
8842,67,2.0,1140,2736719.5,1218986.625,18.0
8843,97,4.0,1850,2738340.25,1255700.25,38.0
8844,130,4.0,1770,2638417.25,1234265.25,72.0
8845,80,3.0,1650,2743061.5,1254318.0,30.0
8846,63,3.0,2090,2685033.25,1238139.75,117.0
8847,80,3.0,1692,2659848.0,1259345.5,137.0
8848,116,4.0,1810,2722436.0,1258314.125,132.0
8849,79,3.0,3358,2678918.0,1249102.5,70.0
8850,74,2.0,2600,2690459.0,1283426.0,92.0
8851,65,3.0,1040,2594919.75,1245880.75,46.0
8852,42,2.0,1000,2605992.25,1125806.875,233.0
8854,133,4.0,5150,2540329.5,1152094.5,15.0
8856,70,2.0,720,2593306.75,1235752.875,45.0
8857,60,3.0,1700,2538687.25,1181779.125,3.0
8858,79,3.0,1940,2709154.75,1115020.625,128.0
8859,58,3.0,1125,2603114.25,1200353.125,175.0
8860,142,3.0,1850,2666007.25,1211813.625,52.0
8861,72,4.0,2995,2498787.75,1118340.375,445.0
8862,75,3.0,800,2552933.75,1216334.75,60.0
8863,20,1.0,1150,2696891.75,1262367.375,93.0
8864,53,2.0,1300,2753052.5,1173606.125,143.0
8865,35,1.0,1100,2681460.75,1270124.25,82.0
8866,45,1.0,830,2593311.25,1245778.625,39.0
8867,80,3.0,3400,2601569.0,1127256.75,3.0
8868,68,2.0,1690,2710039.5,1268758.625,159.0
8869,68,3.0,1940,2498352.75,1118165.25,118.0
8870,76,4.0,1120,2551970.0,1216004.125,153.0
8871,120,4.0,2620,2663316.0,1244537.0,86.0
8872,47,2.0,2390,2671534.0,1201896.5,107.0
8873,68,3.0,1330,2620185.75,1263474.25,130.0
8874,51,2.0,1400,2535975.0,1153446.25,149.0
8875,77,3.0,1800,2673027.25,1268360.375,9.0
8876,90,2.0,2364,2598423.25,1196425.25,29.0
8877,49,2.0,1190,2718196.5,1177966.125,10.0
8878,75,3.0,1340,2717888.25,1238765.875,6.0
8879,56,2.0,1300,2755517.0,1221669.5,94.0
8880,32,1.0,1450,2667635.0,1257786.125,61.0
8881,29,1.0,805,2731143.25,1278526.375,125.0
8882,74,3.0,1300,2595688.75,1197463.375,97.0
8883,70,3.0,1500,2622109.5,1258577.5,55.0
8884,85,3.0,1000,2723212.75,1078931.125,33.0
8885,148,3.0,3750,2602884.0,1200416.25,
8886,57,2.0,1080,2765595.25,1255595.875,93.0
8887,78,3.0,1860,2609424.25,1267963.5,290.0
8888,84,3.0,1000,2552915.5,1215996.375,110.0
8889,63,3.0,1650,2607025.75,1130770.5,3.0
8890,48,2.0,1908,2719037.0,1096512.125,29.0
8891,92,3.0,3100,2679725.5,1251054.25,118.0
8892,110,3.0,1490,2604032.5,1203164.875,85.0
8893,82,3.0,1120,2719021.75,1112828.625,38.0
8894,111,3.0,1890,2758479.75,1260879.0,72.0
8895,63,3.0,1200,2754235.0,1260761.75,121.0
8896,87,3.0,1745,2555537.0,1188907.0,111.0
